comment_text,like_count,reply_count,published_at
"satu pesan saya pada pak prabowo ,jika anda terpilih sebagai presiden mohon jangan rangkul anies bawesdan dalam pemerintahan negeri ini .jangan beri dia jabatan apalagi jabatan penting.sebab dia sangat sangat berbahaya dan membahayakan indonesia.kembalikan dia sebagai rakyat biasa.yang hidup dari kerjakeras dan.perjuangan tenaga bukan suara nya bukan pula kelicikannya dalam bersiasat.benar bapak bilang cinta tanah air harus diatas kepentingan pribadi.anies tidak punyai itu dihati dan fikirannya hanya ada ambisi untuk bagaimana menjadi pemenang.saya hanya rakyat kecil.saya cinta Indonesia baik2 saja.jaga Indonesia untuk rakyat Indonesia.agar Indonesia tetap selalu berdiri sebagai tanah air kita tercinta.jangan pilih orang yang tidak jujur.tidak bersih hati dan fikirannya.apalagi mengambil resiko menjadikan pertahanan negara sebagai konsumsi umum adalah sangat2 tidak benar.rumahmu adalah indonesia bagaimana mungkin kamu bisa ceroboh mendedahkan rahasia pertahanan dan keamanan rumahmu.maling tidak mengenal waktu.setiap saat maling menunggu kapan.kamu lalai.alhamdulillah kita masih punyai orang yang.loyal dan berjiwa ksatria seperti pak.prabowo.semoga alloh memberkati setiap perjuanganmu 02 insyaaalloh menang.orang yang paling berbahaya adalah orsng munafik.jangan lah bapak memilihnya sebagai teman.hati2 selalu disetiap langkahmu.semoga bapak selslu sehat dan.panjang.umur.insyaaalloh yaa mujibassailin aamiin.",0,0,2024-01-26T16:57:53Z
Kami butuh perubahan bersama amin😅,0,0,2024-01-26T15:08:41Z
Gua pilih pasukan penyerbuan tawuran prab w,0,0,2024-01-25T23:18:26Z
"tau ga apapun yg di ucapakan pak anies yg di kerjakan pak anies,fakta dan ada bukti nyatapun pedukung paslon 2 tetap tutup mata tutu telinga yg lebih parahnya menutup hatinya.mereka selalu bilang pak anies hanya banyak omong doang janji manis,tapi mereka tidak sadar kan calon yg mereka dukung,apa calon yg mereka dukung sudah membahagiakan rakyat kecil.memilih boleh tapi seharusnya untuk pemimpin indonesia harusnya berpikir banget siapa yg pantas,ini bukan hanya untuk kita,keluarga,saudara maupun cucu kita nanti,setiap kebijakan yg di buat dampaknya akan terasa untuk rakyat.ambil contoh seperti menaikan pajak di saat upah tidak naik signifikan akan kebutuhan hidup,harga pangan yg mahal karna impor,pemerintah tidak bisa mengendalikannya.wahai saudaraku setanah air indonesia semoga bisa memilih dengan bijak dan cermat🙏🏻",0,0,2024-01-25T21:47:19Z
Kita d 2:10:52  dukung pak prabowo✊,0,0,2024-01-25T18:59:08Z
"Prab w prab w buktikan ototmu💪, buktikan keganasan mu kalau kalah lagi 🛠😁",0,0,2024-01-25T17:26:18Z
Anis muka lo antagonis banget,0,0,2024-01-25T12:12:51Z
"my mom said ""org yg dulu jahat gk selamanya jadi jahat, kalau dia punya niat dan dapat melaksanakan untuk berubah pasti akan berubah""",0,0,2024-01-25T07:45:06Z
"my mom said ""org yg dulu jahat gk selamanya jadi jahat, kalau dia punya niat dan dapat melaksanakan untuk berubah pasti akan berubah""",2,0,2024-01-25T07:44:57Z
all in buat ketua ipsi 😻😻😻😻👍🏻,0,0,2024-01-25T06:42:25Z
"Lucu bandingin pesawat tempur era Sukarno di wilayah irian, yg jelas2 dimasa itu ekonomi Indonesia tidak sebaik sekarang😂",0,0,2024-01-25T00:59:27Z
"CEMAS KAU DEK DEK, PAK ANIESS ALWAYS COOKING 🤣🤣🤣 EL CHEF",0,0,2024-01-25T00:58:20Z
P,0,0,2024-01-24T19:27:58Z
Udah yakin pilihan 01 aminn❤,0,0,2024-01-24T19:22:11Z
"Ketegasan menjaga kerahasian negara itu penting.. 
Di setiap negara tidak semua hal negara yh berahasia itu di beberkan 
Klo itu sampai terjadi mungkin setiap negara tetangga akan tahu pisi misi kemiliteran NKRI 
Karna itu sangat penting untuk menjaga kedaultan Pertahanan NKRI.... 
Politis me hanya tahu bicara ngoreksi mencari2 kesalahan kinerja setiap para mentri 
Ingat kejujuran 
Ketegasan 
Etika berbicara
Etiaka menyapa setiap suku dan agama 
Terutama cinta rakyat nya... 
Saya bangga sama pa prabowo yang  tetap menjaga kerahasian pertahanan nkri... 
Demi kedaualtan indonesia...",0,0,2024-01-24T19:13:14Z
Anis cungar cengir ngarti kaga,0,0,2024-01-24T17:30:48Z
Omon😂,0,0,2024-01-24T15:11:53Z
"Data data barang bekas Indonesia: kerusakan rel kereta api, rusak nya mesin dan berkarat nya mesin kereta api, barang bekas berserakan di lautan, rusak nya kapal kapal karena terlalu purba mesin nya, rusak nya bis bis karena lama tidak di servis, rusak nya pesawat karena tidak di rawat di bengkel, hancur nya satelit karena terlalu lama, macetnya semua senjata karena penipuan pihak asing seperti tank dll, semua itu bisa mencelakakan rakyat,mau nambah barang bekas untuk apa, kita buat sendiri gimana? semua sarana kendaraan terbang dan darat agar kita aman dari penipuan dan kecelakaan, nggak punya modal minta sama Jokowi, jangan lupa minta kepada Sukarno, karena Sukarno maha presiden kita",0,0,2024-01-24T14:18:31Z
"kaget bgt dgr statement akhir visi misi pak prabowo...""...seperti gaza..."" itu gak perlu pak :(",0,0,2024-01-24T12:54:33Z
Anies ❤❤,0,0,2024-01-24T12:25:57Z
"Bagi aku sih orang pengen berbuat baik pakai dana pribadi buat negara sah sah aja.selagi tidak merugikan negara dan berdampak positif ke masyarakat.katanya ngx boleh harus ada izin dulu.
Lah yg sudah pakai izin malah merugikan negara lol 🤣🤣 demi kepentingan pribadi 😂",0,1,2024-01-24T11:35:25Z
"Harga pokok di turunin wajar, kalau pabrik nya punya capres jangan di jual gratis saja, sembako nya, please sodaqoh yang banyak,terutama uang, yang ada nanti harga semakin tinggi, dan semua nya harga nya juga tinggi, itu pasti,kapan berpolitik surga,politik harga sudah di rencana kan, lalu kapan politik ingin masuk surga,bertele tele,terlalu banyak argumentasi, saya lebih suka orang capres banyak sodaqoh, dari pada ber argumentasi tentang harga, karena pemberian nyata tidak nampak,terutama capres nya agar terlihat wibawa dan di sanjung masyarakat Indonesia, seperti Suharto kita harus mencontohnya agar kita di pilih terus, nggak masuk nggak masuk argumentasi nya no 🚫, sodaqoh yang banyak kalau sudah jadi presiden, untuk rasa Terima kasih kepada rakyat, karena terpilih jadi presiden,belum jadi sudah memikirkan harga, apalagi sudah jadi, kasus semua nya harga apa saja,naik tidak naik sama saja,karena harga pasti mengikuti harga, tolong pahami, jangan suka buat kasus",0,0,2024-01-24T10:17:17Z
Dukung yg bisa nurunin harga bahan pokok terutama BERAS itulah yg harus kita pilih🙏,0,1,2024-01-24T07:37:40Z
"anis kalau bagian cakap memang no 1 hahahaha mau 01 mau 03 saya tetap pilih no 02,,, insyaallah jadi presiden❤",0,0,2024-01-24T01:20:32Z
"Seharusnya, jika memang ada bukti nyata, bisa menjawab dengan baik hasil kinerjanya selama 5 tahun. 
Tidak perlu mengejek si penanya dengan kalimat, ""omon-omon"", sungguh tidak pantas di debat formal seperti ini.

Lagipula pemimpin sangat diharuskan untuk banyak omong.
Agar yang dipimpin paham dan semangat dengan tugasnya.
Agar yang dipimpin sadar bahwa pemimpinnya sangatlah cerdas dan memiliki banyak gagasan serta inovasi.",0,0,2024-01-24T00:20:05Z
"Wahhh, banyak buzzerrr
Tapi kalau saya sih bukan yaa

Insyaallah Pak Anis, orang cerdas, jujur, memihak rakyat kecil dan gigih seperti Anda akan dibantu oleh Allah untuk memimpin Indonesia menuju perubahan dan kemajuan

Tenang saja Pak Anis, meski Bapak tidak mau menyewa buzzer, kami Rakyat Indonesia yang sudah paham betapa banyaknya prestasi bapak selama menjadi Gubernur DKI Jakarta, akan dengan sukarela membantu Bapak menuju kemenangan

Lewat sosial media, lewat diskusi, dan lewat Do'a di setiap sholat kami, 
InsyaAllah kami akan mendukung Bapak secara penuh

BISMILLAH AMIN ALL IN😇☝️",0,0,2024-01-24T00:14:07Z
All in prabowo,0,0,2024-01-23T23:57:49Z
All in prabowo✌️❤,0,0,2024-01-23T21:47:23Z
"Smkin lm, kami smkin tdk sympathisch dgn Ganjar d Anis ini. Sptnya mereka menekan dan menyudutkan skl bapak prabowo.
Saya tgl di LN, aku akan ajak semua teman2ku utk memilih prabowo d Gibran no.urut 2. Semoga mereka menang.
Yg no.1 d no.3 cm pintar berkata2, seolah2 pendpt merekalah yg plg hebat. Aplg Anis, jgn ada percaya sm dia, yg suka berkata2 manis. Sdh dipecat jd menteri, jd Gubernurpun tdk becus mengatasi jakarta. Kerjanya cm menghasut sj, spt yg pak.prabowo ktkan. Semangat❤✌️❤✌️",0,1,2024-01-23T21:18:19Z
Gemoysian mkmkmkmk 😂,0,0,2024-01-23T19:51:08Z
Anies Raja bohong dan Penghina,0,0,2024-01-23T19:26:02Z
"Jgn percaya Anis B, dia tdk bs dipercaya. Dia bsnya cm pintar berkata2 spt pak.prabowo blng😂😂😂😂. Anis bgt percaya diri skl akan menang di pilpres nanti😂😂😂.
Pokoknya yg menang no urut 2. Prabowo Gibran✌️✌️🥳🥳🥳🥳🥳",0,0,2024-01-23T18:22:42Z
"Pesawat kita buat sendiri saja gimana??? Buka bengkel pesawat sendiri gimana??? 😁🤤🙃, kita buka pabrik senjata sendiri gimana??? Prab w tolong dengar dukungan rakyat???",0,0,2024-01-23T17:37:59Z
"tinggi tinggi bener kaya imajinasi doang, emg negara ini punya duit berapa sih ???",0,0,2024-01-23T16:40:43Z
pak prabowo tnggung jawab!! gw nangis,0,0,2024-01-23T16:39:22Z
prabowo gibran menang 🙏💪💪💪👍👍👍,0,0,2024-01-23T16:03:34Z
Gibran neraka2. Serem neraka,0,0,2024-01-23T15:40:16Z
Semangat pak prabowo kami dari sulawesi selatan mendukung bapak salam Dari sulawesi selatan Pak. Makassar jeneponto salam pak Prabowo Gibran❤,1,0,2024-01-23T15:25:38Z
"Kita kita juga minta dukungan uang nya, tolong yang ikut capres hujan kan uang",0,0,2024-01-23T13:22:29Z
Ayok semuanya kita dukung pak Prabowo Subianto akan menjadi presiden kita amin,0,0,2024-01-23T09:05:21Z
Pak Ganjar jadi peresiden  teruskan pembangunan pak Jokowi kemungkinan pak Jokowi lagi penerus nya,0,0,2024-01-23T08:25:40Z
Anis kek boneka chaki,0,0,2024-01-23T08:17:39Z
"Alaaaa pak Anis ini ngomong apa si gak paham AQ 🤮
Visi misi kok nyindir orang lain🤮 seluruh Indonesia g butu pak Anis pak saya yakin itu
Karena sebagai gubernur aja gak ada perubahan sama sekali gitu kok
Maaf pak Anis tidak pantas jadi presiden",0,0,2024-01-23T06:30:15Z
"Dari debat inii, aku padamu pak Ganjaaarrrr",0,0,2024-01-23T06:28:06Z
Dengan adanya omon omon visi misi yg ada di kepala akan mudah di ucapkan. Tapi kalo g bisa omon omon ya jadi keok,0,0,2024-01-23T03:03:19Z
Dengan adanya omon omon visi misi yg ada di kepala akan mudah di ucapkan. Tapi kalo g bisa omon omon ya jadi keok,0,0,2024-01-23T03:03:07Z
Dengan adanya omon omon visi misi yg ada di kepala akan mudah di ucapkan. Tapi kalo g bisa omon omon ya jadi keok,0,0,2024-01-23T03:00:40Z
Dengan adanya omon omon visi misi yg ada di kepala akan mudah di ucapkan. Tapi kalo g bisa omon omon ya jadi keok,0,0,2024-01-23T02:59:28Z
Kalo ga bisa omon omon apa yg ada di otak ga akan bisa kluar pak wowo. Ini debat pak kalo ga bisa omon bisa K.O,0,0,2024-01-23T02:57:14Z
biasa saja,0,0,2024-01-22T23:31:28Z
"Alham duliloh, mhn mf sblmnyo  menang kalahnyo kito harus siap menrmanyo  ketiga. Adalah pemimpin  yg hebat  bagus2, ttp tdk mungki n ,ketiganyo jd pemimpin , jdi  mhn mf mf sayo memilih nyo prabowo/ Gibran",0,0,2024-01-22T18:57:27Z
😂😂😂😂SIAPAPUN PRESIDEN NYA...NEK GAK KERJO YO GAK MANGAN...,0,0,2024-01-22T17:44:34Z
"""Hati yang tulus memimpin negri ini hanyalah prabowo"" Almarhum Gusdur 😊",3,0,2024-01-22T17:31:37Z
"Baru mulai udah, keluar jalur aje😂.

Hetdahhh nis pak anis🤭",0,0,2024-01-22T15:56:59Z
"Dari Senyumannya Anies saja sdah kelihatan sifat licik atau sifat jahatnya, dan yg paling ngakak pada saat  Pak Ganjar bilang  ""kalau saat kita membuat satu sistem infrastruktur yg bagus, jangan d Korupsi "" Pak Anis malah telan ludah 😂",0,0,2024-01-22T15:49:44Z
Saya ikut yg dpt ajh itu brarti bp kita,0,0,2024-01-22T15:42:53Z
Anis,0,0,2024-01-22T15:25:25Z
No 1 ini bnyak ngomong,0,0,2024-01-22T13:34:16Z
"Jangan tidak bagus capres no 1 karena belum melihat kinerja nya menjadi presiden..
maka tetap dukung dan coblos no 1 AnisAmin bismillah 🤲😇",0,0,2024-01-22T12:12:32Z
Sip pak mahfud.. Apapun langkah anda kami dukung... Ganjar mahfud gaspol,0,0,2024-01-22T11:11:21Z
"Dijamin yang jadi presiden antara Prabowo dan Ganjar.
LIKE komen ini👍 biar jadi bukti pasca pilpres👍",1,0,2024-01-22T10:58:14Z
Kok C terus ya,0,0,2024-01-22T10:40:14Z
"Yang saya takutkan kalau kalah lagi nanti bisa terserang se*ruk😅...  Lebih ke kasihan saya tuh . Udah tua pa, mending nikmati hidup bapak... Jangan terlalu berambisi🙏",0,0,2024-01-22T09:51:48Z
Yang ngomong anis cuma bisa ngomong doang... Rekam jejak prabowo apa... Buktinya apa... Hahhhh ... Dihh dasar deterjen emng g ada *tak😅.... Gak bisa ngomong mau dipilih jd presiden.. yang pinter ngomong dikata cuma pinter ngomong doang.. siwowo emang bisa apa😅,0,0,2024-01-22T09:47:45Z
Pak Anis baswedan kebanyakan janji manis... Pdhal belum tau yg bakal di alami kedepannya kaya gimana..,0,0,2024-01-22T07:41:59Z
Gasuka yg janji2 manisss.... Yg real2 aja .... Dah tau sifatnya jadi lebih yakin milih siapa...,0,0,2024-01-22T07:17:16Z
"3 wajah""mereka  yg paling tenang cuma Bpk gemoy✌️✌️✌️😍😍😍",0,0,2024-01-22T07:00:03Z
Semangat pak prabowo...jalan terus hidup no 2,0,0,2024-01-22T06:26:30Z
"Moga moga kaya semua nya yang terpilih dan yang tidak terpilih, agar kita saling mengaum kebaikan bukan auman permusuhan, moga moga sehat slalu lahir batin, dan tidak lupa kepada rakyat walaupun tidak jadi presiden, karena semua nya saudara seiman seIslam, berjuang terus, jangan sampai lupa dan salah niat, karena niat kita untuk menjadi hamba yang mengabdi yang lebih berkualitas di hadapan Alloh SWT, niat kita untuk menjadi khalifah pemimpin yang di rahmati Alloh, yang berguna kepada Tuhan nya yg terpilih, insya Alloh SWT",0,0,2024-01-22T06:22:03Z
Bener2 capres cawapres 02 sama2 gapunya etika hadeh.,0,0,2024-01-22T05:13:02Z
Jangan bawa bawa Mentri pertahanan,0,0,2024-01-22T05:05:11Z
Pilih presiden yg bukan mau ngacak2 anggaran doang,0,0,2024-01-22T00:09:14Z
Good job' pak prabowo semoga sehat selalu pak Prabowo aminnn ya rabbal alaamin.,2,0,2024-01-21T20:28:37Z
"Gua prab w insyaallah SWT takut nya jadi harimau melawan singa, doa saya untuk prab w, lain coblosan nya saya ikut warga,prab w semangat walaupun pernah jadi bekas capres, jangan mau tunduk di arena singa,moga moga saling menjilati satu sama lain antar capres tidak ada permusuhan",0,0,2024-01-21T16:21:53Z
InsyaAllah Abah Anies,0,0,2024-01-21T15:45:01Z
"Kepikiran pesawat baru atau ingin nipu, karena dia bicaranya pesawat bekas, seakan akan menjanjikan pesawat baru, dia merendahkan diri sendiri di hadapan singa karena takut kalah 2 kali, tolong kalau jadi jangan nipu, nanti banyak dosa, karena bicara nya bersiasat, coba tanya kan sama prab w di benaknya beli pesawat baru apa tidak??? Kalau tidak jangan di pilih, kalau punya hajat beli pesawat baru pilih lah prab w, lebih jelas bicara nya prab w tidak bertele-tele tapi mengandung siasat, menurut penilaian Saya begitu, mohon jangan cemburu presiden lainnya, cemburu ilah jokowi karena sudah jadi raja rimba, anies baswedan suka memojokkan orang benar """" Tapi untuk kepentingan prab w juga, benar kata ganjp hutang negara harus sambil di lunasi, moga moga semua hajat nya capres terkabul, kalau jadi raja rimba, saya serahkan mahkota nya kepada Alloh SWT, biarlah Alloh SWT yang memilih pemimpin, yang menurut Alloh pantas menjadi hambanya yang sholeh",0,0,2024-01-21T14:11:23Z
"Anis jago tata kata, kerja nyata nol besar, lihatlah rekam jejaknya sewaktu jadi mentri dan gubernur..",0,0,2024-01-21T13:48:19Z
Bpk prabowo sudah beberapa kali menyalon tpi ngga jadi jadi,0,0,2024-01-21T12:53:43Z
Njawabnya hilirisasi terus gimana si gibran sih nggak nyambung,0,0,2024-01-21T12:43:57Z
"Tadi nya si milih anies, setelah debat ini jd yakin sama prabowo dg keluasan hati. Anies nginjek leher org buat naik",7,0,2024-01-21T09:59:31Z
Gagasan yg harus di pilih rakyat,0,0,2024-01-21T06:18:16Z
"Orang Cerdas Pasti paham dan mengerti 01+02 vs 03,  Kalau Benar ngapain takut untuk membicarakan nya, di acara debat biar masyarakat tau bobrok nya MP,  tapi sayang nya udah di kasih tau , tetap masih memilihnya 😂",0,0,2024-01-21T05:08:57Z
"Ngeri denger para gelar panelis.... Indonesia ternyata tempat nya orang 2 hebat'...tpi knpa Indonesia masih gini gini aja...
Salah nya ada dimna nech...",0,0,2024-01-21T05:01:37Z
Pak prabowo aku bolomu...,0,0,2024-01-21T03:43:36Z
prabowo tdk menjawab euy,0,0,2024-01-21T02:53:27Z
ini yang bilang Anis jago ngomong doang kenapa capres nya ga jago ngomong yh??? sip omon omon 😛😛,0,0,2024-01-21T02:52:17Z
"kalo ada data nya mah gausah ajak di belakang pas debat aja langsung ngomong aduh mana fans nya pada nangis nangis, jelas tema nya berhubungan dengan no 2 ya udahlah di goreng abis",0,0,2024-01-21T02:40:45Z
"Semangat Pak Prabowo, kami hanya ingin bukti nyata, bukan janji2 manis saja, insyaAllah Pak Probowo menjadi RI 1, ketulusan dan keikhlasan bapak untuk negara ini tidak ada yang bisa menandingi",0,0,2024-01-21T02:03:08Z
janji ga omon omon wkwkwkwk,0,0,2024-01-21T00:48:46Z
"Jika anis yg jadi presiden, rasanya negara dan bangsa hanya akan disibukan dengan tahayul tuh, 👍🤔🙏   Yg dibutuhkan masyarakat tuh adalah kemajuan perekonomian tuh pak anis, bukan tahayul apalagi menjadi pemimpin di atas pemimpin tuh,👍🤔🙏 ini bukan jaman penjajahan lagi, 👍🤔🙏",0,0,2024-01-20T22:26:52Z
"Sekarang di timur tengah sangat kacau ,,perang dimana2 pak prabowo lah yg pas buat indonesia lebih kuat",0,0,2024-01-20T19:58:43Z
ᴼʲᵒ ʳᵘᵐᵒⁿᵍˢᵒ ᶦˢᵒ.. ᵀᵃᵖᶦ ˢᶦⁿᵍ ᶦˢᵒ ʳᵘᵐᵒⁿᵍˢᵒ ᶦˢᵒ,0,0,2024-01-20T17:49:37Z
"Kakek wowo temperamen emosi tinggi, kurang santun, bisa bahaya kalau jadi presiden 😂",1,0,2024-01-20T15:28:29Z
PAK PRABOWOOOO....bravo❤,0,0,2024-01-20T14:54:32Z
Pak prabowo...wae pol juos,0,0,2024-01-20T13:27:50Z
"01: menhan
02:presiden
03: menpupr 
Jos kli yaa",0,0,2024-01-20T12:49:44Z
"hati2 dgn pilihan anda,karena menentukan masa depan seluruh rakyat Indonesia.jangan sampai penyesalan DTG nya terlambat.dari hati  kecil kami,suara kami berikan utk pak Prabowo dan mas Gibran.😘✌️",10,1,2024-01-20T10:05:37Z
"Bismillah gua memilih orang yang bisa memberi hujan uang dollar dollar dollar💵💲💰,sehingga masyarakat subur semua nya, hujan dollar nya jangan satu kali, tirulah hujan di langit",0,0,2024-01-20T06:39:33Z
Mantab pak prabowo. Lanjutkan,0,0,2024-01-20T03:52:26Z
PEMIMPIN CERDAS BISA DINILAI DARI KOSA KATA NYA. KALAU TATA BAHASA AJA SUDAH BAIK DAN BIJAK. PIKIRAN NYA LEBIH 1000X CERDAS. KAMI SEKELUARGA DUKUNG ANIES BASWEDAN. ALL IN ANIES SATU PUTARAN. AAMIIN YARABBALA'LAMIN,3,0,2024-01-20T03:50:46Z
Amin  kan aja dulu ah,0,0,2024-01-20T01:26:44Z
Kami sekeluarga pilih prabowo gibran,0,0,2024-01-20T01:05:49Z
BACOD TENTANG PERTAHANAN MEMANG ANDA NIS ANIS PRAJURIT HAH ?!!! COCOK JADI SELES BANYAK BACOD,0,1,2024-01-20T00:32:47Z
Emang skor kinerja anda berapa anis ? BACOD DOANG SEAKAN AKAN DIA YG PALING BENAR . PALING CERDAS . BUSUK ! Pecundang debat menyudutkan sebelah pihak . TAKUT YAK KALAH ? Sudah jelas kalah lahh . Banyak bacod rekam jejak rekam jejak . SAMPAH!,0,0,2024-01-20T00:30:27Z
Profesor anis ginii ternyata wkwkwk banyak ngomong so pintar . ! SAMPAH CUIH 🤮🤮🤮,0,1,2024-01-20T00:19:55Z
Sorry tidak tertarik yg so jago dan banyak bacod seolah olah dia paling pintar . ! Bissmillah RI 1 PRABOWO 🫡,0,0,2024-01-20T00:01:37Z
Ngomong apa Wo,0,1,2024-01-19T22:54:42Z
"Si anis ini tidak waras,harus di check ulang iq nya 
Otaknya tidak wajar",0,1,2024-01-19T20:52:47Z
BpK PRABOWO 2024 PERSIDEN NYA,1,1,2024-01-19T18:40:31Z
Bpk Genjer purnowo kn nama Ny 😂😂😂,0,0,2024-01-19T18:29:57Z
"nyolok . ngoet  .macok  
1 2 3 ???",0,0,2024-01-19T18:26:12Z
Sya pilih pk prabowo lebih tegas gk byak omong tpi tanggung jwap negara,0,1,2024-01-19T17:38:40Z
emosii x pak wowo,0,0,2024-01-19T17:08:45Z
Lihatlah raut wajah prabowo....apa adanya panik tp natural,0,1,2024-01-19T17:03:58Z
Anies Baswedan yes salam akal sehat,0,0,2024-01-19T17:01:03Z
Saya Warga NU & Keluarga Besar Bismillahirrahmanirrahim Istiqomah Tetap Bersama GAMA 🤟🏽😎,0,0,2024-01-19T16:08:54Z
semangat pak anies salam dari Kalimantan barat..,5,0,2024-01-19T12:58:38Z
Sejak awal pak Prabowo selalu di pojokan oleh calon lain nya. Dua lawan satu. Sabar pak prabowo,1,1,2024-01-19T11:54:09Z
Prabowo pas jadi presiden Indonesia pa anis tidak cocok jadi presiden Indonesia,1,1,2024-01-19T11:07:39Z
kami orang indonesia timur mendukung Prabowo Subianto,1,0,2024-01-19T11:06:25Z
"Saya tidak percaya capres sekarang pemimpin yang jujur, tes kejujuran tanding di arena sumo",0,0,2024-01-19T10:24:51Z
Tetep pak prabowo pilihanku,0,1,2024-01-19T03:40:08Z
Saya baru melihat ada calon yang nama ujung nya Edan,0,0,2024-01-19T00:46:01Z
CERDASLAH DALAM MEMILIH PEMIMPIN MINTAK PETUNJUK PADA ALLAH suapay kita mendapat pemimpin yg baik dan adil AAMIIN,0,1,2024-01-18T20:32:43Z
Semakin mantap pilih pasangan  amin no 1,1,0,2024-01-18T19:11:38Z
Uhhhhh saya GK pilih siapa² 😂😂😂😂😂,0,0,2024-01-18T19:08:18Z
Masyallah diakhir depat bnyak yg merangkul bpak prabowo❤,0,1,2024-01-18T16:04:36Z
Prabowo bukan debat ..😆😆😆😅😅😅 lagi ikut rapat di sekolah dan yg pimpin rapat kepala sekolah makannya setujuh terus sama ganjar ..lahh peran prabowo wali murid maknnya setujuh terus,0,1,2024-01-18T15:55:34Z
"Tarung debat oke, yang belum"" Tarung smack down",0,0,2024-01-18T15:50:14Z
InsyaAllah Cerdas2 anak bangsa kalau dipimpin Oleh Pak Anis,0,1,2024-01-18T15:10:55Z
Ekonomis kalian bahas jalan akses jalan aja slm brp pluh tahun merdeka sampai saat ini masih sangat2 minim...,0,0,2024-01-18T13:20:56Z
AKU GAK MW PUNYA PRESIDEN YG TIDAK BER-ETIKA,0,1,2024-01-18T09:51:18Z
"PERCUMA PAK ANIS,AKU AKAN TETAP PILIH PAK PRABOWO",0,0,2024-01-18T09:48:33Z
"Anies Baswedan ,, keren semua di jawab dengan lugas dan jelas,,",1,0,2024-01-18T08:32:40Z
GANJAR SMART BGT,0,0,2024-01-18T08:30:54Z
Kita harus congkel mata 1=mata ke 3 untuk menciptakan Nusantara Emas di tahun 2045,0,1,2024-01-18T07:42:52Z
